SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.115643618,5,0,0.554067971,4854.0,8,0,2,0,2.0
0,0.033695814,6,0,0.006380345,10500.0,13,0,0,0,0.0
0,0.007413458,7,0,0.394094431,6840.0,17,0,1,0,1.0
0,0.041702166,3,0,0.175957447,4699.0,6,0,0,0,0.0
0,0.35283194100000004,3,0,0.19032387,2500.0,5,0,0,0,0.0
0,0.9999998999999999,5,1,0.073325213,4104.0,3,0,0,0,0.0
0,0.9999998999999999,3,0,0.121151539,2500.0,2,0,0,0,0.0
0,0.017236454,4,0,0.787489289,3500.0,7,0,2,0,2.0
0,0.264010117,5,0,0.311038902,11078.0,9,0,2,0,1.0
0,0.029219227,5,0,0.40558525100000004,9166.0,9,0,1,0,1.0
0,0.9980002859999999,3,0,0.29761243800000003,1800.0,4,0,0,0,0.0
0,0.32382094100000003,5,0,0.34255781799999996,5058.0,15,0,2,0,0.0
0,0.43610219,4,0,0.509074546,20000.0,14,0,2,0,2.0
0,0.94493864,4,1,0.5781964510000001,5466.0,11,0,1,0,2.0
0,0.463049524,8,0,0.236579276,1601.0,5,0,0,0,0.0
0,0.48031586200000004,6,0,0.259956943,5573.0,8,0,1,0,0.0
1,0.9999998999999999,4,0,0.041650138999999996,5041.0,2,0,0,1,0.0
0,0.29064189,5,0,0.178874735,3767.0,8,0,0,0,0.0
0,0.9999998999999999,4,0,0.19285923300000002,3416.0,3,0,0,0,2.0
0,0.01744532,5,0,0.20007999199999998,10000.0,6,0,1,0,0.0
0,0.6719404640000001,5,0,0.316112259,15000.0,15,0,1,0,2.0
0,0.097902098,3,0,0.112532713,3438.0,7,0,0,0,1.0
0,0.44425929,6,1,0.41106211,5441.0,4,0,1,0,0.0
0,0.499666889,3,0,0.450171821,3200.0,8,0,1,0,0.0
0,0.06719552,6,0,0.288229151,6702.0,9,0,1,0,0.0
0,0.7521855890000001,5,0,0.5886332879999999,2955.0,8,0,1,1,0.0
0,0.030837715,3,0,0.047850307,7000.0,4,0,0,0,0.0
0,0.355575387,4,0,0.967129109,8000.0,10,0,2,0,2.0
0,0.016096056,6,0,0.18479472,11666.0,9,0,2,0,0.0
0,0.02359882,8,0,14.0,0.0,3,0,0,0,0.0
0,0.005831093000000001,7,0,0.10684696699999999,10500.0,14,0,1,0,0.0
0,0.045356062999999995,6,0,0.013410818,4473.0,4,0,0,0,0.0
0,0.7826519690000001,3,0,0.47930413899999996,3333.0,10,0,0,0,0.0
0,0.590681864,3,0,2.10385369,1530.0,6,0,1,0,0.0
0,0.443457641,7,0,0.65785381,4500.0,8,0,1,0,0.0
0,0.016217534,3,0,0.710540993,1792.0,7,0,1,0,0.0
0,0.0065637659999999995,8,0,0.223898139,5104.0,8,0,1,0,0.0
0,0.014430014,5,0,0.194543482,6450.0,6,0,1,0,0.0
0,0.202927652,5,0,0.48760141700000004,8750.0,18,0,2,0,0.0
0,0.0,3,0,0.122060766,3784.0,8,0,0,0,5.0
0,0.321561307,6,0,0.77600284,2816.0,6,0,0,0,0.0
0,0.559215406,6,0,0.548273432,5675.0,11,1,1,0,1.0
0,0.17224272100000002,5,0,0.339196445,5400.0,11,0,2,0,3.0
0,0.0,4,0,0.190769773,11353.0,8,0,1,0,1.0
0,0.42439390200000005,6,0,0.009676795,5166.0,3,0,0,0,1.0
0,0.139327186,6,0,0.43807699,5740.0,10,0,2,0,3.0
0,0.182150411,7,0,0.312046033,10600.0,8,0,1,0,0.0
0,0.365479696,5,0,0.515115449,4200.0,8,0,1,0,0.0
0,0.369232503,5,0,0.590996352,10417.0,11,0,4,0,0.0
0,0.014234392,8,0,0.009425878,3500.0,14,0,0,0,0.0
0,0.148168348,5,0,0.258059657,6637.0,4,0,1,0,1.0
0,0.0,2,0,0.802003817,4191.0,5,0,0,1,2.0
0,0.659565805,6,0,0.63363697,4500.0,6,0,0,0,0.0
0,0.004564681,4,0,0.735816046,4000.0,28,0,3,0,2.0
0,0.002227106,5,0,0.39437658,9495.0,10,0,1,0,0.0
0,0.185974958,5,0,0.031610521,4333.0,5,0,0,0,2.0
0,0.003174435,8,0,0.00049975,2000.0,3,0,0,0,0.0
0,0.0,5,0,0.0020767629999999997,13000.0,4,0,0,0,0.0
0,0.043217404,4,0,0.030890465,6344.0,4,0,0,0,1.0
0,0.204179052,6,0,0.356464354,10000.0,22,0,1,0,5.0
0,0.9999998999999999,2,0,0.0,1200.0,0,0,0,0,0.0
0,0.42363738,3,0,0.650233178,1500.0,6,0,2,0,0.0
0,0.220549005,4,0,0.14506227,5700.0,15,0,0,0,0.0
0,0.014729951000000002,6,0,0.012786361000000001,1876.0,3,0,0,0,0.0
1,0.949236022,5,3,0.521766429,14333.0,15,0,3,1,1.0
0,0.37791164299999996,4,1,0.5816506570000001,5100.0,25,0,2,0,1.0
0,0.041735628,4,0,0.036921328999999996,7041.0,22,0,0,0,0.0
0,0.717856429,3,0,0.026524541000000002,4033.0,1,0,0,0,0.0
0,0.55521479,5,0,0.168011682,13010.0,8,0,3,0,3.0
0,0.42637114200000004,6,1,0.406053995,3666.0,15,0,1,0,0.0
0,0.025184687999999997,7,0,0.000429996,100000.0,6,0,0,0,0.0
0,0.028644237000000003,5,0,0.247846515,2553.0,9,0,0,0,1.0
0,0.241423781,7,0,0.124627771,9066.0,6,0,1,0,1.0
0,0.069868714,8,0,0.16880616199999998,4673.0,4,0,1,0,0.0
0,0.8311688309999999,2,0,0.350541216,1200.0,4,0,0,0,0.0
0,0.9999998999999999,3,2,0.137884145,3676.0,2,0,0,0,3.0
0,0.04209579,3,0,0.132135613,3450.0,6,0,0,0,2.0
0,0.351430554,4,0,0.844631074,5000.0,10,0,1,0,3.0
0,0.0,2,0,0.0,0.0,2,0,0,0,0.0
0,0.434909893,5,5,0.960006895,5800.0,15,0,4,1,0.0
0,0.001580702,4,1,0.105966743,9200.0,10,0,0,0,2.0
0,0.09372656800000001,4,0,0.101322075,9000.0,3,0,1,0,3.0
0,0.23516069,4,0,0.40221303799999997,7500.0,14,0,1,0,0.0
1,0.9999998999999999,2,0,0.003822405,3400.0,0,2,0,0,1.0
0,0.012696569,3,0,0.148349163,2210.0,7,0,0,0,0.0
0,0.0,4,0,0.50668495,8750.0,4,0,1,0,0.0
0,0.702545306,3,0,0.398671857,13100.0,15,0,3,0,1.0
0,0.31578947399999996,2,0,0.125678378,3500.0,6,0,0,0,0.0
0,0.198310916,6,0,0.47158705,8833.0,7,0,1,0,2.0
0,0.042036073,5,0,0.178388126,7208.0,12,0,1,0,3.0
0,0.070909679,6,0,0.130161943,4939.0,5,0,1,0,0.0
0,0.047309089000000006,4,1,0.483096828,9583.0,6,0,2,0,1.0
0,0.509249164,3,0,0.31599569,10208.0,10,0,2,0,0.0
0,0.281732779,8,0,0.506770175,5538.0,11,0,2,0,0.0
1,0.9742665140000001,4,3,0.13130352,8407.0,5,3,0,1,1.0
0,0.636274473,3,0,0.204970718,7000.0,11,0,1,0,0.0
0,0.41522711,3,0,0.388875395,4116.0,9,0,0,0,0.0
0,0.34844864700000006,5,0,0.538692262,5000.0,11,0,1,0,0.0
0,0.35850832299999996,7,0,0.030328279,6000.0,4,0,0,0,1.0
0,0.143147308,7,0,0.23410066300000001,7688.0,17,0,2,0,0.0
1,0.156719473,5,0,0.290512669,3393.0,9,0,0,0,0.0
0,0.0,4,0,0.501374222,6912.0,10,0,2,0,2.0
0,0.12285988199999999,2,0,0.138531848,3500.0,9,0,0,0,0.0
0,0.951601047,4,0,1.137266187,3474.0,13,0,0,0,0.0
0,0.311268873,4,0,0.351045595,5833.0,6,0,2,0,1.0
0,0.02040579,4,1,0.363798643,2800.0,8,0,1,0,0.0
0,0.160653873,3,0,0.24809398800000002,8000.0,8,0,1,0,0.0
0,0.759933216,5,0,0.628206798,7678.0,12,0,2,0,3.0
0,0.101179764,4,0,0.014985015,1000.0,7,0,0,0,0.0
0,0.059575812,6,3,0.07357473,7787.0,8,0,1,0,0.0
0,0.0028838709999999997,5,0,0.09673625400000001,3400.0,23,0,0,0,0.0
0,0.085090536,6,1,0.367058011,17375.0,15,0,2,0,1.0
0,0.002474037,6,0,0.440872627,17326.0,18,0,3,0,0.0
1,0.9118136440000001,2,1,0.163579168,2860.0,5,1,0,1,1.0
0,0.13252065400000002,5,1,0.1017046,10500.0,8,0,0,0,3.0
0,0.5839169679999999,7,0,0.17761692699999998,7183.0,9,0,1,0,1.0
0,0.325763947,5,0,0.224068768,5234.0,11,0,1,3,0.0
0,0.01319975,5,0,0.500454463,5500.0,13,0,3,0,1.0
0,0.31802902,6,1,0.8634219959999999,5300.0,16,0,1,0,1.0
0,0.009873322,7,0,0.274817883,7000.0,16,0,1,0,1.0
0,0.210905213,4,0,0.4296875,3583.0,4,0,1,0,2.0
0,0.9999998999999999,3,0,0.0,2400.0,3,0,0,0,0.0
0,0.496046999,6,0,0.456761972,5700.0,9,0,2,0,0.0
0,0.34846528299999996,5,0,0.544805427,2800.0,7,0,0,0,0.0
0,0.324184884,2,2,0.298491183,5500.0,9,0,1,0,0.0
0,0.075824665,3,0,0.040986922,7416.0,26,0,0,0,1.0
0,0.0,3,0,0.184027338,7900.0,5,0,1,0,5.0
0,0.541401937,2,0,0.34227240600000003,2833.0,7,0,0,0,0.0
0,0.350659736,2,0,0.231111111,4049.0,4,0,0,0,1.0
0,0.008882956,7,1,0.090378198,3595.0,17,0,0,0,0.0
1,0.552223099,8,0,2.190669371,3450.0,4,3,1,0,0.0
0,0.0,5,0,0.17812269,10823.0,7,0,1,0,2.0
0,0.006918784,6,1,0.225231402,8750.0,17,0,2,0,0.0
0,0.011024724,4,0,0.149713864,5416.0,8,0,1,0,2.0
0,0.261501618,3,0,0.219112355,2500.0,8,0,0,0,0.0
0,0.44191741799999995,5,0,0.901191849,5201.0,21,0,2,0,1.0
0,0.24740318100000003,7,0,0.036491325,7261.0,9,0,0,0,0.0
0,0.007046948000000001,6,0,0.001249609,3200.0,5,0,0,0,0.0
0,0.745254745,3,0,0.508140531,2333.0,3,0,1,0,0.0
1,0.53613678,5,0,0.15743269599999998,5125.0,27,0,0,0,1.0
0,0.030040415,4,0,0.15929608,8750.0,6,0,2,0,0.0
0,0.016652721000000002,5,0,0.069331668,1600.0,7,0,0,0,0.0
0,0.641374044,5,0,0.8802826290000001,7500.0,16,0,2,0,0.0
0,0.00254711,5,0,0.348060145,5386.0,9,0,1,0,1.0
0,0.009222405999999999,2,0,0.229180546,1500.0,8,0,0,0,0.0
0,0.982493339,5,1,0.692901014,7000.0,16,0,3,1,0.0
0,0.596403596,3,1,0.204999302,7160.0,6,0,0,1,3.0
0,0.9999998999999999,4,0,0.445837414,5104.0,3,0,1,0,2.0
0,0.070515945,8,0,0.120293236,3000.0,15,0,0,0,0.0
0,0.39297425399999997,5,0,0.861753785,3500.0,7,0,2,0,2.0
0,0.919955863,5,0,0.336541976,8206.0,11,0,1,0,1.0
0,0.581036036,5,0,0.38663444700000005,12000.0,12,0,2,0,3.0
0,0.377575214,8,0,0.347773402,3300.0,15,0,0,0,0.0
0,0.0,4,0,0.416129749,4500.0,5,0,2,0,2.0
0,0.029771167,5,0,0.23597752600000002,10500.0,18,0,2,0,0.0
0,0.353694949,5,3,0.257911787,4012.0,22,0,1,0,0.0
0,0.018737181999999998,4,0,1118.0,0.0,13,0,1,0,0.0
0,0.12428116199999999,5,0,0.320744558,13000.0,4,0,2,0,2.0
0,0.21454695699999998,8,0,2.105990783,650.0,19,0,1,0,0.0
0,0.531386283,4,1,1113.5,1.0,9,0,1,0,2.0
0,0.46733104299999995,2,0,0.421491045,2400.0,9,0,0,0,0.0
0,0.564569891,5,0,0.324573773,7800.0,5,0,1,0,1.0
0,0.07415851700000001,5,0,0.405279296,7500.0,6,0,1,0,0.0
0,0.033225792000000004,5,0,0.20274914100000002,3200.0,14,0,1,0,0.0
0,0.056736716,6,0,0.117000824,3640.0,7,0,0,0,2.0
0,0.130992723,5,0,0.004184851,16726.0,1,0,0,0,3.0
0,0.01789802,4,0,0.0059226209999999994,13000.0,7,0,0,0,0.0
0,0.220059995,5,0,0.307173207,4000.0,5,0,1,0,0.0
0,0.201779822,3,0,0.52063418,4288.0,8,0,2,0,0.0
0,0.419302183,3,0,0.44419004,3493.0,7,0,1,0,0.0
0,0.9999998999999999,3,0,0.17162580300000002,4200.0,2,0,0,0,0.0
0,0.024025025,5,0,0.23570190600000002,7500.0,6,0,2,0,1.0
0,0.074537651,3,0,0.383969282,4166.0,4,0,1,0,4.0
0,0.011332956000000002,4,0,0.001176332,8500.0,2,0,0,0,1.0
0,0.205501679,8,0,0.279392338,3027.0,11,0,1,0,0.0
0,0.145369205,2,0,0.11115260099999999,8033.0,5,0,0,0,2.0
0,0.004716075,5,0,0.958847737,1700.0,25,0,2,0,0.0
0,0.8377708220000001,4,0,0.427247162,9600.0,9,0,4,0,3.0
1,0.916983743,4,1,0.668048435,9166.0,14,0,3,0,0.0
0,0.159528757,5,0,0.918461538,3899.0,9,0,2,0,4.0
1,0.823917608,6,0,0.155658019,18000.0,6,0,1,0,0.0
0,0.116113094,7,0,0.35216221799999997,4832.0,12,0,1,0,0.0
0,0.032549102,6,0,0.011267193,6833.0,9,0,0,0,0.0
0,0.186333828,5,0,0.276407031,6200.0,6,0,1,0,0.0
0,0.073169542,5,0,0.36256998100000004,3750.0,9,0,1,0,0.0
1,0.9999998999999999,5,0,0.198698393,4916.0,3,0,0,0,4.0
0,0.188963517,6,0,0.117089921,26500.0,5,0,1,0,0.0
0,0.00988417,5,0,0.310737852,5000.0,20,0,1,0,2.0
0,0.303575739,4,0,0.49296062,4900.0,10,0,1,0,1.0
0,0.009679964000000001,5,0,0.30487938,9160.0,9,0,1,0,1.0
0,0.075618205,6,0,0.568803508,4788.0,18,0,2,0,1.0
0,1.0755091540000001,3,2,0.37657792799999995,8000.0,8,2,0,3,1.0
0,0.135878513,4,0,0.35851677,14400.0,15,0,2,0,0.0
0,0.017117311,8,0,0.004516241,5756.0,5,0,0,0,0.0
1,0.371207966,4,2,0.34118066700000005,5606.0,12,0,1,0,1.0
0,0.14507441199999999,4,1,0.8817159520000001,2400.0,11,0,1,0,2.0
0,0.144782191,5,0,0.377373171,6425.0,16,0,1,0,5.0
0,0.055773077000000004,4,1,0.308170612,9166.0,12,0,2,0,0.0
0,0.02166927,8,0,0.009117792,4057.0,11,0,0,0,0.0
0,0.06794051599999999,7,1,0.476904619,5000.0,12,0,3,0,0.0
0,0.988468672,4,0,0.129146083,2833.0,3,0,0,0,0.0
0,0.9999998999999999,7,0,0.051227321,2810.0,0,0,0,0,1.0
0,0.008705200000000001,8,0,0.000861698,2320.0,4,0,0,0,0.0
0,0.698614484,4,0,0.19967620100000003,5558.0,4,0,0,0,0.0
0,0.089577756,6,0,0.064755738,10500.0,6,0,1,0,0.0
0,0.054024256,5,0,0.44988847,13000.0,14,0,6,0,1.0
0,0.107475574,4,0,0.332037217,7200.0,6,0,2,0,2.0
0,0.188520765,2,0,0.26832518899999996,2250.0,4,0,0,0,0.0
0,0.9999998999999999,4,0,0.158680603,7366.0,3,0,1,0,0.0
0,0.08327777900000001,5,0,0.067912712,10218.0,5,0,0,0,4.0
0,0.193410873,4,0,0.209643606,6200.0,8,0,1,0,4.0
0,0.089363759,6,0,0.271120756,6450.0,10,0,1,0,2.0
0,0.799700471,6,0,0.639148662,3100.0,14,0,0,0,0.0
0,0.0,4,0,0.477124183,2600.0,3,0,1,0,0.0
0,0.21120462,6,1,0.868037704,3500.0,26,0,3,0,0.0
0,0.074636193,3,0,0.269040396,6262.0,8,0,2,0,0.0
0,0.002256295,3,1,5.199556541000001,450.0,9,0,2,0,0.0
0,0.9999998999999999,5,0,0.118478424,6650.0,1,0,1,0,2.0
0,0.289316772,3,0,0.333083346,20000.0,15,0,1,0,0.0
0,0.7690974540000001,5,0,0.80034647,2308.0,5,0,1,0,0.0
0,0.363963604,4,0,0.20769317,8916.0,4,0,1,0,0.0
0,0.065785429,6,0,0.143196598,15991.0,7,0,2,0,2.0
0,0.17116096100000003,4,0,0.37118329899999997,10250.0,7,0,4,0,2.0
0,0.00013953200000000002,4,0,2.648900733,1500.0,9,0,4,0,0.0
0,0.922164215,3,0,0.42034097600000003,1700.0,7,0,0,0,0.0
0,0.019923569,4,0,0.443285528,2300.0,7,0,1,0,0.0
0,0.592296335,6,1,0.03277285,29200.0,8,0,0,0,1.0
0,0.07201814299999999,5,0,1.434782609,2000.0,12,0,1,0,1.0
0,0.010416377,6,0,0.280068565,10500.0,17,0,1,0,0.0
1,0.9090039879999999,4,6,0.659060876,11350.0,15,1,3,0,0.0
0,0.0,5,0,0.252197431,8873.0,7,0,1,0,0.0
0,0.496532775,5,0,0.301163587,4382.0,5,0,1,0,0.0
0,0.977022855,3,0,1.327948796,6561.0,33,0,1,0,1.0
0,0.09792749,4,0,0.322875366,5800.0,11,0,1,0,2.0
0,0.205148757,6,0,0.537347913,6492.0,17,0,2,0,1.0
0,0.19107479600000002,3,0,0.097161136,2500.0,4,0,0,0,0.0
0,0.950603293,3,0,0.14410411,6300.0,6,0,0,0,0.0
0,0.9999998999999999,5,2,2.8850442139999997,2600.0,8,0,3,1,0.0
0,0.066382337,6,0,0.505719079,6556.0,24,0,2,0,0.0
0,0.234244903,4,0,0.24822039399999998,21633.0,16,0,2,0,8.0
0,0.075827281,7,0,0.037048147999999996,6666.0,9,0,1,0,0.0
0,0.494226328,5,1,0.134166325,9763.0,10,0,0,0,1.0
1,0.269562484,3,0,1.24445111,3333.0,17,0,3,0,0.0
0,0.064062396,4,0,0.29874542600000004,3825.0,5,0,1,0,3.0
0,0.109641899,8,0,0.273844353,3417.0,7,0,0,0,1.0
0,0.039689307,4,0,0.417930345,6000.0,15,0,2,0,2.0
0,0.215407541,5,0,0.320585098,6562.0,8,0,2,0,0.0
0,0.863670798,5,0,0.986208964,6670.0,9,0,1,0,0.0
1,0.8827058520000001,6,0,0.5181606129999999,3000.0,10,0,2,0,0.0
0,0.140344686,3,0,0.33368625399999996,5666.0,10,0,1,0,0.0
0,0.0,7,0,0.580210339,6750.0,5,0,1,0,1.0
0,0.9100272490000001,6,0,0.486544098,7505.0,6,0,3,0,0.0
0,0.049796581,5,0,0.208030963,6200.0,9,0,1,0,0.0
0,0.0,4,0,0.431305341,3500.0,4,0,1,0,2.0
0,0.293756449,6,0,0.190610737,4600.0,10,0,0,0,0.0
0,0.03446969,5,0,0.221986126,16000.0,18,0,2,0,1.0
0,0.019101339,7,0,0.02790504,2400.0,9,0,0,0,0.0
0,0.437810945,2,0,0.000908678,2200.0,1,0,0,0,0.0
0,0.038907421,3,0,0.148628564,7400.0,12,0,0,0,3.0
0,0.458688986,6,0,0.810066128,10887.0,30,0,6,0,1.0
0,0.0,4,0,0.014496376000000002,4000.0,3,0,0,0,3.0
0,0.019163239,4,0,0.19841885,6450.0,9,0,2,0,2.0
0,0.387495297,5,0,0.7617328520000001,3600.0,9,0,1,0,2.0
0,0.9999998999999999,3,0,0.379775853,3925.0,3,0,1,0,1.0
0,0.48392580399999996,5,0,0.37840332299999996,4333.0,6,0,1,0,0.0
0,0.33930688700000006,5,0,0.40953760200000006,9666.0,10,0,1,0,1.0
0,0.160591296,4,0,0.44341886700000005,10833.0,16,0,5,0,1.0
0,0.9999998999999999,5,1,0.594734211,6000.0,5,0,1,0,2.0
0,0.57154803,4,1,0.14863453199999999,6700.0,13,0,0,0,2.0
0,0.416991824,4,0,0.397155114,4428.0,12,0,0,0,2.0
1,0.60412637,2,0,0.163047225,2900.0,4,0,0,0,3.0
0,0.350900716,4,0,0.652704694,4750.0,12,0,2,0,1.0
0,0.658307537,5,0,0.40130039,7689.0,8,0,1,0,0.0
0,0.524911276,4,0,0.376202975,8000.0,11,0,3,0,2.0
0,0.554381521,5,0,0.29240434,1750.0,6,0,0,0,0.0
0,0.259366959,4,3,0.333833323,16666.0,13,0,2,0,2.0
0,0.294154061,6,0,0.238456891,11586.0,19,0,2,0,2.0
0,0.19947858100000002,7,0,0.11066931699999999,3017.0,8,0,0,0,0.0
0,0.044903624,4,0,0.5632268779999999,5416.0,12,0,2,0,1.0
0,0.149761182,6,0,0.11530770900000001,4500.0,4,0,0,0,0.0
0,0.634017022,4,0,0.362315045,7636.0,18,0,0,0,5.0
0,0.565203166,4,0,0.309275258,16667.0,10,0,2,0,5.0
0,0.48740503799999996,3,0,0.161612796,3000.0,4,0,0,0,2.0
0,0.450373645,5,1,0.060305659000000005,2420.0,8,0,0,0,0.0
0,0.13296265300000001,6,0,0.371699564,3900.0,10,0,1,0,3.0
0,0.312068793,5,1,0.127071823,1266.0,5,0,0,0,0.0
0,0.047737672,7,0,0.020865936,3833.0,4,0,0,0,0.0
0,0.337983101,5,0,0.529976019,2084.0,11,0,1,0,0.0
1,0.705515487,3,2,0.539481738,4900.0,9,0,1,0,2.0
0,0.015128543999999999,6,0,0.36791630299999994,9175.0,10,0,2,0,1.0
0,0.10820479599999999,5,0,0.853154085,2900.0,16,0,1,0,1.0
0,1.10150963,6,1,0.342758703,8416.0,8,0,2,0,0.0
0,0.19317803,3,0,78.0,1.0,2,0,0,0,2.0
0,0.348712805,2,0,0.45084971700000004,3000.0,9,0,0,0,0.0
0,0.392141112,5,0,1.383017398,3850.0,18,0,2,0,2.0
0,0.031310542999999996,6,0,0.458483755,3600.0,8,0,1,0,0.0
0,0.11658139,6,0,0.038282067999999995,10500.0,8,0,1,0,0.0
0,0.90219071,4,0,0.087221095,3450.0,6,0,0,0,4.0
0,0.9999998999999999,5,1,0.119768191,6211.0,3,1,0,0,1.0
0,0.889867408,4,0,0.41545842200000005,9379.0,11,0,1,0,1.0
0,0.0,5,0,0.201612903,5083.0,9,0,0,0,0.0
0,0.9999998999999999,3,0,0.08356657299999999,2500.0,8,0,0,0,0.0
0,0.668504939,5,0,0.12264303,6204.0,18,0,0,0,0.0
0,0.038827367,3,0,0.256305385,4400.0,12,0,2,0,0.0
0,0.461070065,5,0,0.341824645,3375.0,8,0,0,0,1.0
0,0.04820413900000001,2,0,0.073985203,5000.0,10,0,0,0,0.0
1,0.5783075839999999,6,2,0.755289788,3260.0,14,0,1,2,0.0
0,0.9999998999999999,4,0,0.438049209,2275.0,2,0,1,0,2.0
0,0.242587871,5,0,0.959053103,3125.0,7,0,3,0,0.0
0,0.822746303,7,0,0.233785048,33132.0,11,0,3,0,0.0
0,0.7786680340000001,5,0,0.410165705,5370.0,6,0,1,0,1.0
0,0.003594738,5,0,0.165233137,4417.0,10,0,0,1,0.0
0,0.9999998999999999,6,0,0.182583647,4512.0,2,0,1,0,0.0
0,0.567254965,7,0,0.25631769,2769.0,6,0,0,0,0.0
0,0.043998142000000004,7,0,0.016284163,10500.0,13,0,0,0,0.0
0,0.055965937,4,0,0.180935149,10500.0,18,0,1,0,2.0
0,0.326995262,7,0,1.143673236,3500.0,11,0,2,0,0.0
0,0.637313635,5,0,0.12343665,5516.0,2,0,0,0,0.0
0,0.001703672,6,0,0.422915417,5000.0,7,0,2,0,2.0
0,0.097883395,6,0,0.196689048,17275.0,29,0,1,0,0.0
0,0.34132863399999996,4,0,0.577299683,7250.0,14,0,2,0,2.0
0,0.0,2,1,0.0,820.0,2,0,0,0,0.0
0,0.181775635,5,0,0.16813864399999998,6000.0,15,0,0,1,1.0
0,0.31166293899999997,4,0,0.46664242899999997,5500.0,11,0,2,0,2.0
0,0.009449843000000001,5,0,0.25333962,6362.0,5,0,1,0,2.0
0,0.019948206,8,0,0.00505997,5335.0,4,0,1,0,0.0
0,0.586978752,4,0,0.269858411,8333.0,17,0,2,0,2.0
0,0.355481185,3,1,0.025994801,5000.0,2,0,0,0,0.0
0,0.142877746,5,0,0.046757452000000005,10500.0,13,0,0,0,0.0
0,0.0025999129999999997,5,0,0.266011063,8134.0,2,0,1,0,0.0
1,0.199755828,5,1,0.522944116,2200.0,10,0,1,0,0.0
0,0.077413614,3,0,0.24925025,3000.0,12,0,0,0,0.0
0,0.007074825,8,0,3617.0,0.0,11,0,5,0,0.0
0,0.036989918,7,0,0.12534105,12094.0,8,0,1,0,0.0
0,0.024055847,4,0,0.004887803,4500.0,6,0,0,0,3.0
0,0.308115901,6,0,0.445259675,6950.0,18,0,2,0,1.0
0,0.040359193,6,0,0.390289968,9000.0,6,0,1,0,0.0
0,0.004778327,5,0,0.557928214,2200.0,10,0,1,0,0.0
0,0.278756507,6,0,0.406362379,3614.0,8,0,1,0,0.0
0,0.337774577,6,0,0.25737131399999996,2000.0,13,0,0,0,0.0
0,0.32616682199999997,3,0,0.395368371,8333.0,8,0,1,0,1.0
0,0.23729378399999998,2,0,0.25327705,4500.0,3,0,1,0,0.0
0,0.302420302,3,0,0.417173103,5100.0,11,0,0,0,1.0
0,0.001281723,4,1,0.24065698600000002,4200.0,3,1,1,1,2.0
0,0.558239595,3,0,0.694960212,4523.0,16,0,1,0,0.0
0,0.26102982399999997,3,0,0.269161753,3900.0,14,0,0,0,0.0
0,0.009153142,5,0,0.296056315,12500.0,10,0,2,0,0.0
0,0.424155196,4,0,0.45225091,12083.0,11,0,3,0,2.0
0,0.027580113,4,0,0.372431378,6666.0,5,0,1,0,2.0
0,0.366986035,3,0,0.37419235700000003,5416.0,17,0,1,0,0.0
0,0.9999998999999999,5,0,0.07381507400000001,3860.0,1,0,0,0,1.0
0,0.007623822,5,0,0.222355529,5000.0,18,0,1,0,0.0
1,1.3407325190000001,4,2,0.130637636,4500.0,4,2,0,0,1.0
0,0.014069551000000001,4,0,0.060303077999999996,6400.0,5,0,0,0,3.0
0,0.70857316,2,0,0.052451147999999996,2916.0,3,0,0,0,2.0
0,0.006083491,8,0,0.00034281800000000005,5833.0,8,0,0,0,0.0
0,0.9999998999999999,3,2,0.146242133,2700.0,6,0,0,0,1.0
0,0.051463299000000004,7,0,0.009724924,3598.0,3,0,0,0,0.0
0,0.090112231,3,0,0.845045575,3400.0,6,0,1,0,0.0
0,0.31801533600000004,3,0,0.446901517,3888.0,20,0,1,0,4.0
0,0.8985927990000001,4,0,0.267347778,14583.0,9,0,3,0,4.0
0,0.151558008,4,0,0.274870059,8272.0,10,0,2,0,1.0
0,0.036306288,4,0,0.148042598,6666.0,5,0,1,0,3.0
0,0.9999998999999999,5,0,0.18327495,13416.0,3,0,1,0,0.0
0,0.009917446,6,0,0.447430975,5468.0,12,0,2,0,0.0
0,0.48881972100000004,4,0,0.514777657,7375.0,12,0,2,0,1.0
0,0.104910484,4,0,0.447290432,9447.0,9,0,2,0,0.0
0,0.0,4,0,0.214177772,14557.0,6,0,1,0,1.0
0,0.23115376899999998,3,0,0.500749875,6000.0,5,0,2,0,0.0
0,0.006310830999999999,3,0,0.163702593,14000.0,4,0,2,0,0.0
0,0.009605363,4,0,0.21866407899999998,6182.0,7,0,1,0,3.0
0,0.09001978199999999,5,0,0.015373078,8000.0,2,0,0,0,3.0
0,0.09811369800000001,6,0,0.41141929,8003.0,11,0,1,0,1.0
0,0.15317957599999998,4,0,0.262382995,10255.0,6,0,1,0,1.0
0,0.9492514879999999,4,0,0.904713324,4900.0,6,0,2,0,2.0
1,0.94381364,4,1,0.239411016,5500.0,12,0,0,0,1.0
0,0.084860194,3,1,0.452089037,8400.0,14,0,2,0,5.0
0,0.061007695,6,0,0.127124696,7000.0,9,0,1,0,0.0
0,0.92766541,3,1,0.182804913,3500.0,5,0,0,0,1.0
0,0.9999998999999999,6,0,0.0,1117.0,0,0,0,0,0.0
